User ID,First Name,Last Name,Country,Phone,Email,SIN,Password
7823,Ardyth,Ruprechter,Saint Kitts and Nevis,398-6274,aruprechter@googlemail.com,581184255,)&0)[B
8497,Katalin,Ruprechter,Malaysia,444-9475,kruprechter@zonnet.nl,650634744,JS@>nvH
8980,Cammy,Ruprechter,Burkina Faso,219-5421,cruprechter@yahoo.co.in,143729420,xuB>qcv=2C$lNhL
9063,Gnni,Ruprechter,Costa Rica,270-6938,gruprechter@aol.com,465115493,qVC}Cdj@*qSjM1;
9106,Erhart,Ruprechter,Azerbaijan,209-4056,eruprechter@juno.com,407689022,@.hE<-wdV+7Fj=W
9612,Joceline,Ruprechter,Romania,209-1583,jruprechter@yahoo.co.id,984589277,l&Hc-ha&_(nK-
311,Clerkclaude,Rustidge,Djibouti,444-2615,crustidge@hotmail.fr,219952577,.yJz+G\L4a3eJqi
490,Ainsley,Rustidge,Thailand,925-6580,arustidge@aim.com,357283666,STu&L{jlCV[
529,Robbie,Rustidge,Georgia,219-8076,rrustidge@sfr.fr,129594584,&>0RM0Z=hpz
831,Curt,Rustidge,Albania,444-6835,crustidge@live.fr,956236491,Dz@@nrDD
1322,Anne,Rustidge,Georgia,997-3081,arustidge@hotmail.it,805196917,@;&D1S%[
1530,Rooney,Rustidge,Haiti,429-5812,rrustidge@mac.com,718703929,LBi{hEMN%
2473,Worth,Rustidge,Singapore,997-4560,wrustidge@juno.com,503234254,_xbwP62=*;|ppq
3399,Jeremy,Rustidge,Bahrain,398-5905,jrustidge@yahoo.com,178701815,O[flZ2~j]
4225,Eva,Rustidge,Uganda,997-1630,erustidge@hotmail.com,190479717,6(*VQk
5262,Althea,Rustidge,Guatemala,997-6036,arustidge@gmx.de,750221499,>-Cv!-jyxNf'?B>
5573,Chevalier,Rustidge,Malta,867-5492,crustidge@virgilio.it,463224380,_xm5j$~1(01"Wh
6231,Jodie,Rustidge,United Arab Emirates,398-1601,jrustidge@yahoo.ca,269761501,]ZW\3.SD
7338,Annelise,Rustidge,Samoa,444-8374,arustidge@earthlink.net,536081649,JF"PN0H.
8165,Cordelie,Rustidge,Palau,444-2543,crustidge@juno.com,392586686,'Pr&+(mcNG
9430,Wyatt,Rustidge,South Africa,270-5958,wrustidge@yandex.ru,322466119,xBe)xDau'Mo1Z
1950,Lamont,Sabie,Canada,398-3582,lsabie@orange.fr,798175156,T1bolI\*DJq|6=*
2756,Rickard,Sabie,Kuwait,925-8573,rsabie@gmx.net,245542823,WpG/L#<T'&U
3590,Ernesta,Sabie,Kiribati,997-4610,esabie@bluewin.ch,792148781,B5-n44
5905,Arte,Sabie,Micronesia,444-2519,asabie@yahoo.com.au,295964986,dnkZu\.=/B
7657,Lem,Sabie,Brunei,209-6457,lsabie@home.nl,388870338,{bk3U}-GkXT5
9053,Evania,Sabie,Senegal,219-8071,esabie@me.com,111962666,c<<";(t%0
9182,Martin,Sabie,Madagascar,997-8925,msabie@chello.nl,759610518,_yZ/w%A0ww/
3070,Arte,Sackler,Thailand,209-9651,asackler@freenet.de,265213161,@cm=i=khS0#y
4352,Daryle,Sackler,Morocco,997-7591,dsackler@yandex.ru,103287804,*!oS]9kGuam
4622,Annelise,Sackler,United States of America,444-5188,asackler@yahoo.com.br,751545223,Ew4moT*rkT
4665,Ada,Sackler,Algeria,429-3803,asackler@bigpond.net.au,266673217,qYz/m[oi0G
6328,Alec,Sackler,Liberia,398-7331,asackler@bellsouth.net,802650854,+.aid{"(FJ8L
6485,Ancell,Sackler,Sri Lanka,444-8719,asackler@earthlink.net,179541655,b1ve6xw!"g
6683,Brittaney,Sackler,Venezuela,867-9359,bsackler@planet.nl,401784073,(C0mSYkPy/H@
6992,Remy,Sackler,Haiti,398-4246,rsackler@hotmail.es,366610251,!/BhTuL{([W7Z&n[
7221,Dulcine,Sackler,Barbados,270-4710,dsackler@shaw.ca,221399503,5oX]^"?Ir
8557,Milton,Sackler,Qatar,444-6642,msackler@voila.fr,332590011,<$zex]X`J[yPP
9051,Kellia,Sackler,Belarus,219-2314,ksackler@laposte.net,391018968,%Sp=^rEg.4K#}
9233,Gisella,Sackler,South Africa,209-7339,gsackler@hotmail.es,367091965,1xmV}aBp!
1890,Patricio,Sainer,Denmark,398-2709,psainer@hotmail.es,694541013,O'nbJm4AD4hD-?
2075,Lian,Sainer,Latvia,925-9782,lsainer@me.com,354579856,4ta-TF5@Nju+#Ot
2351,Lianna,Sainer,Andorra,444-5424,lsainer@cox.net,740398200,bh7O6wb`
2811,Auria,Sainer,Dominican Republic,398-1204,asainer@verizon.net,853620732,v4ZKxAW#O@
4144,Bel,Sainer,Senegal,209-7099,bsainer@yahoo.com.sg,435398240,bSfn_W|@^
5261,Drucill,Sainer,Palau,908-7816,dsainer@wanadoo.fr,300163847,bl.V@85D4YGA0L
5459,Otis,Sainer,Tuvalu,209-7556,osainer@bellsouth.net,196884363,{CWa\_b7PdgO:Ub
7389,Tabby,Sainer,San Marino,925-2337,tsainer@mail.ru,983334799,;svi)U)X<
8231,Buddy,Sainer,Mauritania,908-4395,bsainer@shaw.ca,175015190,t@^<_MlP6Mr;V
8830,Ofelia,Sainer,Madagascar,925-2560,osainer@yahoo.co.id,425079611,1!DuMr+
9131,Tina,Sainer,Chile,270-5399,tsainer@centurytel.net,272978358,dh?D1O)
200,Joceline,Sallery,Papua New Guinea,925-4226,jsallery@t-online.de,240163589,S(n\2P]|y-)v
1813,Danny,Sallery,Turkey,270-3674,dsallery@yahoo.in,262429083,f.=|)S#}wKE>El:
2939,Evangelin,Sallery,Saint Kitts and Nevis,429-2744,esallery@tiscali.co.uk,126002119,HAUY&xS[*3
5649,Dalenna,Sallery,Solomon Islands,925-7598,dsallery@att.net,214017799,>zdLUE1_
6040,Stormy,Sallery,Guinea,429-4391,ssallery@yahoo.co.id,354703700,HCg)__9[CSf^
6538,Idalia,Sallery,Moldova,908-1652,isallery@charter.net,248776482,++;&'ifs1!Dv
7718,Katharyn,Sallery,Belize,209-8620,ksallery@yahoo.in,410538382,:UslxN
638,Laura,Salsberg,Brazil,209-2263,lsalsberg@tiscali.it,486593637,Jq=5p}*$4A
1113,Garvy,Salsberg,North Macedonia,444-4616,gsalsberg@hetnet.nl,219311378,>'c3P}pX]AEB\|V
1900,Vivi,Salsberg,Pakistan,867-3934,vsalsberg@hotmail.es,782093262,mx6FsBs5p
2359,Lian,Salsberg,Mali,908-2304,lsalsberg@live.nl,485245248,\--K}x'/)P52@?[
3932,Claudius,Salsberg,United Arab Emirates,997-8583,csalsberg@sbcglobal.net,749832705,q^az1J
4079,Maddie,Salsberg,Bangladesh,219-4571,msalsberg@live.co.uk,324635604,lKdOO1}c
5010,Maible,Salsberg,Spain,997-9088,msalsberg@yahoo.ca,606180305,I[}Cn&$f-2)T}(#!
5183,Cordy,Salsberg,Argentina,398-2467,csalsberg@laposte.net,794389766,Cz[]jmq
5718,Modesta,Salsberg,Russia,209-9639,msalsberg@bigpond.net.au,122907866,^Z+9w}H\<k`e4
9563,Carlen,Salsberg,Canada,908-8667,csalsberg@live.fr,292725210,BN;oY^F9#U.HZ
9957,Rozelle,Salsberg,Azerbaijan,429-3997,rsalsberg@rediffmail.com,375280519,Z[g*BKJ
137,Ancell,Sarre,Tanzania,867-9370,asarre@yahoo.com.sg,203783829,oD3/?g!)
1608,Tobi,Sarre,Gambia,270-8723,tsarre@tiscali.it,673560922,%p6?i.HXj
2319,Halsy,Sarre,Côte d'Ivoire,444-7759,hsarre@club-internet.fr,530416272,b1(@<T
5575,Bree,Sarre,Barbados,429-2351,bsarre@alice.it,132888821,]1E5x|s"\O3=
6132,Valdemar,Sarre,Honduras,270-1766,vsarre@voila.fr,502665681,Z/l)!}l
9902,Jeth,Sarre,Tajikistan,867-2708,jsarre@me.com,328771539,s;1+S^>nIx
510,Tandy,Sauvan,Cyprus,219-1349,tsauvan@web.de,223919447,OZEYfZAp~P)@
511,Euell,Sauvan,Dominica,398-1045,esauvan@freenet.de,428589422,>qzgQGu=SiR=E
1954,Gabby,Sauvan,South Korea,398-3721,gsauvan@freenet.de,868072998,'hiDRj+^]<
2428,Fanni,Sauvan,Belarus,925-3268,fsauvan@yahoo.com.au,446886614,tf;"kAt*'0pdoWy5
2807,Patrizia,Sauvan,Eswatini (fmr. "Swaziland"),867-4735,psauvan@arcor.de,845215488,pA&q1[j+@#pfif
2808,Prentiss,Sauvan,Burundi,908-4784,psauvan@live.co.uk,794828370,H]tu^o.
4593,Fraze,Sauvan,Malawi,867-2116,fsauvan@chello.nl,185175981,wD@t$tIi;3%tJw
5022,Nichols,Sauvan,Marshall Islands,997-7383,nsauvan@centurytel.net,888138505,!-?eoR
5195,Eb,Sauvan,United Arab Emirates,219-1644,esauvan@telenet.be,834161928,+b;UKj`!1~|\%
6220,Cortney,Sauvan,Iraq,219-1488,csauvan@yahoo.com.br,202312536,%vpS~P5UTp
6727,Laurette,Sauvan,Congo (Congo-Brazzaville),867-4731,lsauvan@zonnet.nl,533427184,_nu)aMr
7153,Cindelyn,Sauvan,El Salvador,219-8023,csauvan@live.co.uk,391525264,#v`jJ2M/4}u%
7580,Jobina,Sauvan,Nauru,209-2930,jsauvan@optusnet.com.au,912235059,O~_&4)l&9}P0&
8537,Loren,Sauvan,Estonia,270-7569,lsauvan@yahoo.com,131942299,r:aWmH5r}PnIE<T[
2738,Celie,Savaage,Cameroon,925-9856,csavaage@bigpond.com,299669246,l!]4;7RP[K)?L6
3431,Kippar,Savaage,Fiji,219-5812,ksavaage@yahoo.de,688019909,-FJ|zrW|
4651,Philipa,Savaage,Japan,219-2995,psavaage@att.net,200925230,9N&q*0[P)>(R'i!
5211,Hendrika,Savaage,Saint Vincent and the Grenadines,270-9002,hsavaage@yahoo.com,284174515,JSiSyp)f;}
6659,Corinne,Savaage,Haiti,270-6338,csavaage@hotmail.com,378535138,3}/^*"$y7l~L
7114,Rosita,Savaage,Bosnia and Herzegovina,444-9027,rsavaage@centurytel.net,411896446,u}3WIV"A1
8676,Gisella,Savaage,Sweden,219-5174,gsavaage@yahoo.com.br,693962947,w8MFlFtRfr
230,Cirstoforo,Scarf,Moldova,398-4587,cscarf@earthlink.net,866374681,[_AIr;v%0
365,Ella,Scarf,Latvia,867-2557,escarf@live.it,383030229,pkY|7t)cf+Rc{qg
412,Brook,Scarf,Chad,444-3848,bscarf@voila.fr,550444365,m4_PLaf
2587,Anitra,Scarf,Tanzania,270-7003,ascarf@uol.com.br,674175065,!0Fr[L3mAN./
4765,Sheffield,Scarf,Malawi,270-8664,sscarf@mail.ru,145750849,35j(8Z=N
4990,Uriah,Scarf,Morocco,997-2258,uscarf@sky.com,268457346,6gU6_q`JCEH#iEn
6238,Shaw,Scarf,Netherlands,429-1241,sscarf@yahoo.com,217177203,+)h$9WZrN>R^
7703,Dode,Scarf,Uruguay,209-6381,dscarf@yahoo.com.au,296616112,vcyqzhPx"iL
9775,Thom,Scarf,Libya,444-9385,tscarf@yahoo.com.mx,253389714,{0N'fUZPdg6i"?WE
9909,Starlene,Scarf,Afghanistan,444-7898,sscarf@juno.com,718811257,|]+]WqvK0>+
840,Kendrick,Schaffel,Italy,925-7907,kschaffel@rocketmail.com,655352903,2[qbr@MSay)
1006,Hans,Schaffel,Belize,444-6220,hschaffel@tiscali.co.uk,306412403,;L;:Ta2
1238,Timmi,Schaffel,Cyprus,209-2381,tschaffel@mail.com,267572319,czel#<d8w@
2341,Yehudit,Schaffel,Cabo Verde,997-5961,yschaffel@yahoo.com.ar,503320009,TfE!Yal5b)5RG3N=
4811,Dasi,Schaffel,Angola,997-8767,dschaffel@comcast.net,398685738,ajXggwoA&
6624,Casi,Schaffel,Moldova,398-8455,cschaffel@hotmail.de,743649686,.xCS6R1'0"Jd{q@
6739,Glyn,Schaffel,Azerbaijan,925-1724,gschaffel@msn.com,159371783,E&OX3AC@|dH+
7485,Emmalynn,Schaffel,Tonga,867-1744,eschaffel@outlook.com,858360360,Qp._jxBQ
8722,Byrom,Schaffel,Azerbaijan,997-8572,bschaffel@freenet.de,308702039,%V6e>f7YF?G
9034,Scotti,Schaffel,Moldova,398-3775,sschaffel@laposte.net,193835759,G<n*Kgz
839,Zsazsa,Schneider,Costa Rica,398-9036,zschneider@yahoo.fr,615187819,oTOa~3Nh%W
892,Billy,Schneider,Palau,209-7792,bschneider@gmx.de,108006899,^Y6=hitYMPi>Yz
2088,Cleon,Schneider,Gambia,925-7721,cschneider@charter.net,924092622,Egl2YlJy+R0Zw<Gu
5538,Benyamin,Schneider,Burundi,209-9439,bschneider@bol.com.br,281550013,Dyg6;.z+D|'6
5691,Debora,Schneider,Saint Kitts and Nevis,908-4618,dschneider@ntlworld.com,156360365,1;$#[c
6258,Tina,Schneider,Russia,997-6079,tschneider@bigpond.net.au,211528263,AV{EUvO#{)j<jj
6674,Rosalinda,Schneider,Guatemala,398-1759,rschneider@msn.com,783753651,14vFOM_w
7714,Benjy,Schneider,Czechia (Czech Republic),925-5495,bschneider@tin.it,714159563,!fNk|!HUk+UPu'CA
8320,Bink,Schneider,Moldova,867-3440,bschneider@telenet.be,873185335,~U7I)B5N/-r
8721,Andrey,Schneider,Samoa,270-9962,aschneider@free.fr,476623106,m8fM~cvnUK-ff
9788,Hali,Schneider,Poland,429-4658,hschneider@yahoo.com.sg,603978302,Y4NZQ:jum2W
876,Lottie,Schoenrock,United States of America,429-4359,lschoenrock@gmx.de,265796052,);s&h0Q-
1224,Lorne,Schoenrock,United Kingdom,209-6470,lschoenrock@gmail.com,231560871,'TgXUz\QR9b
1808,Prescott,Schoenrock,Brunei,209-3761,pschoenrock@bigpond.com,813365661,^UJM*{@q
2364,Evangelin,Schoenrock,Zimbabwe,444-6992,eschoenrock@yahoo.co.uk,683615629,O\Eo-zKRU>QN
5214,Selene,Schoenrock,Mauritius,867-7763,sschoenrock@msn.com,141616618,HXnbYZ*s5Ml^
6355,Dorree,Schoenrock,Slovakia,429-1135,dschoenrock@windstream.net,445699697,=mL6IK$.M]l
7828,Malissa,Schoenrock,Germany,429-6838,mschoenrock@shaw.ca,398799249,.&t&8GYA
8163,Dale,Schoenrock,China,925-5709,dschoenrock@tiscali.it,125730800,sauZMv[%{fTd_%
8284,Pierrette,Schoenrock,Samoa,270-7760,pschoenrock@aol.com,662808646,7"6z|5l(
8612,Lillian,Schoenrock,Guinea-Bissau,444-6470,lschoenrock@hotmail.com,748668313,J3^\e7
1556,Esdras,Scholfield,Norway,997-6207,escholfield@yahoo.co.id,289879701,oS=~L_}\u?
1577,Ree,Scholfield,Togo,219-4154,rscholfield@yahoo.com.sg,634036131,_sy@6fr:C&im/=]
2045,Brady,Scholfield,Saint Vincent and the Grenadines,925-6248,bscholfield@t-online.de,681930493,fbaF0w2c"5Mu`
2185,Kerby,Scholfield,United States of America,908-2133,kscholfield@sky.com,168179601,{+&`xTw(4ed*Bduu
3688,Benyamin,Scholfield,Russia,429-1372,bscholfield@earthlink.net,492597533,jhG;hC
3970,Jeremy,Scholfield,Bosnia and Herzegovina,429-6638,jscholfield@freenet.de,106594122,&]e"b.
4914,Stephi,Scholfield,Tanzania,270-3310,sscholfield@yahoo.co.uk,796084872,P_\`dFC^6vW
6921,Cirstoforo,Scholfield,Bosnia and Herzegovina,219-1227,cscholfield@tiscali.co.uk,821744467,SIE(4`+@QjFU=Q9
7156,Carissa,Scholfield,Tunisia,219-7303,cscholfield@gmx.net,999531824,-YDd|t|
9394,Aurel,Scholfield,Colombia,925-9013,ascholfield@zonnet.nl,242959319,;L~*h;`
1508,Tony,Scholig,Bulgaria,429-6500,tscholig@yahoo.de,590873723,TZhAUek
5222,Kalindi,Scholig,Tuvalu,398-4359,kscholig@telenet.be,105882451,8<6Z|"siI2.{d+
7448,Ezri,Scholig,India,398-4529,escholig@yandex.ru,372529649,H$HSZi`idQ
8889,Shandy,Scholig,Serbia,997-8632,sscholig@yahoo.ca,197334878,'1Zk[:_Eu6c?vr)
646,Orin,Scorton,Hungary,444-4227,oscorton@bol.com.br,895402399,bk+6$s(wi`u@%KB9
764,Mervin,Scorton,Mozambique,444-2541,mscorton@earthlink.net,912181026,[S8XindhtMa:b!8'
2880,Sorcha,Scorton,United Arab Emirates,219-9009,sscorton@juno.com,516038218,OjU'qyX6S-1}bxs
3821,Linea,Scorton,Bulgaria,444-9146,lscorton@bigpond.net.au,231687842,iEK2Dp>jA
4642,Derward,Scorton,Timor-Leste,444-6201,dscorton@live.co.uk,676298810,aEX/e);$a\|64
4752,Dian,Scorton,Jordan,925-7707,dscorton@hotmail.com,102796049,NOd1EgZ
4763,Chandra,Scorton,Egypt,270-6455,cscorton@rocketmail.com,110923417,U{g*r)]:[2*1)t
5231,Ede,Scorton,Suriname,444-3222,escorton@orange.fr,248616415,xJl)mz}5U?k9i
5857,Lauraine,Scorton,Cuba,270-2669,lscorton@uol.com.br,431986435,3Z:o47^xI(2<q
6927,Dal,Scorton,Nigeria,398-5537,dscorton@bigpond.net.au,637574153,|U$?LN<~
8021,Kristyn,Scorton,Finland,209-8050,kscorton@live.it,473452809,5#cy>$FdcuE42=
8619,Ryan,Scorton,Vietnam,398-2742,rscorton@t-online.de,858985196,gWfj|lp^&)aB
259,Jarret,Scotchford,Kiribati,398-5455,jscotchford@sbcglobal.net,277381601,y{3do"M[d&
2230,Pammi,Scotchford,Samoa,997-2522,pscotchford@live.co.uk,213943251,}AK7B~1V
2600,Martin,Scotchford,Ireland,908-7133,mscotchford@yahoo.in,664997734,|.;FVxmUc"
2955,Annelise,Scotchford,United Arab Emirates,398-3230,ascotchford@outlook.com,490910388,{p7@ASmIH%\}i
3614,Troy,Scotchford,Morocco,867-4196,tscotchford@live.ca,509406072,^k_m+xO#~BC
3626,Heloise,Scotchford,Latvia,925-6626,hscotchford@msn.com,671559168,bNO4)Izh4v
6551,Doretta,Scotchford,Libya,925-5164,dscotchford@yahoo.co.uk,246877474,F&8%Zu2r{
7417,Katalin,Scotchford,Côte d'Ivoire,429-5935,kscotchford@gmail.com,703708955,2cDJ1K
8608,Phillie,Scotchford,Palestine State,444-7129,pscotchford@mail.ru,790505819,#c%Lcc2697
379,Jean,Scurlock,Armenia,997-1631,jscurlock@yahoo.com.au,337533563,=5O$1+JK#
1883,Franzen,Scurlock,Panama,997-7464,fscurlock@earthlink.net,245388330,uoj+<?[{?/Rr}:r6
2945,Milton,Scurlock,Afghanistan,270-4418,mscurlock@voila.fr,417971708,cv-LhGe`
4472,Ardyth,Scurlock,Italy,908-7363,ascurlock@ntlworld.com,563934922,6)lK`SP
4640,Claudius,Scurlock,Israel,925-4272,cscurlock@mail.ru,153307142,+n%y}e
7550,Kermie,Scurlock,Nauru,398-4540,kscurlock@yahoo.co.uk,975761487,c7!?'SoH9yW|]/
7653,Garvy,Scurlock,Marshall Islands,270-2332,gscurlock@hotmail.fr,193454344,rdU$8!*L`
9608,Becky,Scurlock,Cabo Verde,270-6354,bscurlock@sympatico.ca,562601628,lgZ*3:^&;)ode;Dc
9894,Bertina,Scurlock,Australia,444-6305,bscurlock@sfr.fr,728964067,7/4t5}WO
456,Sigmund,Sebastian,Saint Kitts and Nevis,429-7017,ssebastian@live.com.au,203006079,y*Au=YQA10\5--p#
525,Phillie,Sebastian,Chad,444-5478,psebastian@sky.com,432409332,q@24Yd~3
5468,Carl,Sebastian,Vietnam,270-6287,csebastian@yahoo.ca,190926504,E#CQ%bnv.+DVVYEG
6579,Bondon,Sebastian,Eswatini (fmr. "Swaziland"),209-4241,bsebastian@voila.fr,351367604,`7Ttw'Hr9
6608,Barron,Sebastian,Togo,429-9664,bsebastian@tin.it,676091463,D-w_r9@.&*We
6661,Demott,Sebastian,Luxembourg,908-9856,dsebastian@yahoo.in,353402227,~L`4|M3Idj4
7106,Drucill,Sebastian,Palestine State,209-1241,dsebastian@yahoo.com.ar,154442027,V8:P=BIukT1
7365,Loree,Sebastian,Oman,867-7711,lsebastian@yahoo.com.br,249586123,'dhxzGuuB4E4
9647,Myrvyn,Sebastian,United Kingdom,219-7746,msebastian@gmail.com,979118229,0sj7>FNh'n
9693,Ranice,Sebastian,Kuwait,429-2201,rsebastian@gmx.net,521234631,lI`R+7NiE
257,Jemmie,Seebert,Bulgaria,867-3781,jseebert@msn.com,412615396,9L_S2Sat0eQ5`ZvF
1347,Garry,Seebert,Brunei,270-1335,gseebert@ymail.com,323285727,esEddt
3162,Levon,Seebert,Belize,429-4121,lseebert@mail.com,695027436,I*:fB6
7637,Randy,Seebert,Latvia,270-6337,rseebert@yahoo.co.in,696383636,zKT]o)
9229,Doralin,Seebert,Tuvalu,867-4421,dseebert@yahoo.com.ar,360393832,.!_BK\&Q
1316,Brook,Seer,Uzbekistan,997-1335,bseer@orange.fr,409500386,b|"~-d!Ai")Z*Su
1816,Heloise,Seer,France,398-6363,hseer@wanadoo.fr,550295520,dK=s:8@@+RkU
2664,Janek,Seer,Bahamas,908-2347,jseer@optusnet.com.au,696814136,#xJ`&{je1W0
3044,Norry,Seer,Pakistan,429-2468,nseer@charter.net,209672230,"0M5w~}\]=$2Y
5980,Sorcha,Seer,Mongolia,209-6040,sseer@arcor.de,672031020,QZvxT\0ul|^QyB`K
7633,Lucius,Seer,Switzerland,908-1248,lseer@rambler.ru,287975286,h@*?b!Z-I&mD%%$
7681,Errick,Seer,Pakistan,925-8404,eseer@googlemail.com,481996897,V@j/ia#x
288,Kendrick,Segot,Sudan,219-6185,ksegot@yahoo.fr,269672481,j)GkFHFd`/vD|2X
1369,Rivi,Segot,Latvia,908-3524,rsegot@rambler.ru,596130980,LmBofjc_$L^8]@
1675,Raynor,Segot,Vietnam,444-9459,rsegot@gmx.de,967765770,+&A@7|2oph5WV_
4123,Arte,Segot,Estonia,398-3809,asegot@mail.com,712708899,4TQN\QC
5126,Waiter,Segot,Afghanistan,444-3061,wsegot@live.nl,812204604,)&r7Hfx
5223,Lucius,Segot,Australia,429-7811,lsegot@yahoo.in,505695700,N_Npu3A`5X{JMxe[
5289,Hakeem,Segot,Grenada,270-7511,hsegot@msn.com,388603324,d066rf
7342,Cassandre,Segot,Suriname,398-7941,csegot@windstream.net,157177276,-Go//&}_Is
532,Robbie,Selwin,Austria,997-4450,rselwin@yahoo.in,313843926,b5\uw^SQ
1978,Aloise,Selwin,Somalia,209-1839,aselwin@live.com.au,275012806,TI_&bOkU*&
5724,Maryjo,Selwin,Zambia,398-2596,mselwin@aol.com,312178197,@(S6[7y
5818,Dniren,Selwin,Yemen,398-7833,dselwin@rambler.ru,207257325,#ntAc\N8N
6446,Ive,Selwin,Israel,429-8024,iselwin@sympatico.ca,269849471,IT?kA&?kDt
7073,Elvin,Selwin,Turkmenistan,925-7980,eselwin@wanadoo.fr,136942318,!PFih/Ej`:[]1
8123,Bryant,Selwin,Lithuania,867-1912,bselwin@uol.com.br,767401724,[o!$DZ%X`S<
8315,Jeremy,Selwin,Australia,997-5795,jselwin@frontiernet.net,439184215,b~Z-m=<{jt&
9364,Fanchette,Selwin,New Zealand,444-2469,fselwin@live.nl,783949721,lII?^A7RJU~Ts
38,Veronique,Semonin,Israel,398-5156,vsemonin@arcor.de,741174347,z%xA*Gp8;fv#/\|8
315,Rufus,Semonin,Syria,219-6691,rsemonin@yahoo.fr,850556782,:9|KO#[Syd(
376,Cornelius,Semonin,Liberia,925-4718,csemonin@att.net,434831513,$=6qW:p)r0X/aOk
1229,Tabatha,Semonin,Kuwait,925-7688,tsemonin@yahoo.com.br,451324913,/{eEL`da2H/ZX[(
1548,Burtie,Semonin,Democratic Republic of the Congo,270-7695,bsemonin@orange.fr,474136925,]lgJancvuA
1711,Vergil,Semonin,Brunei,209-5932,vsemonin@free.fr,441787193,6+MR#zDl}w
2431,Shawnee,Semonin,Cambodia,398-3848,ssemonin@bol.com.br,722837191,FNZxe|
7754,Guthrey,Semonin,Israel,908-1389,gsemonin@outlook.com,512812545,-jP#bKho
8138,Beulah,Semonin,Thailand,429-5841,bsemonin@yahoo.com.br,293685830,r'kA|C
711,Bing,Sentance,Jamaica,398-2042,bsentance@ig.com.br,106599585,:Y!GpPgV}Dsgk
929,Chuck,Sentance,Botswana,270-8342,csentance@gmail.com,990291697,"@QJl;1
1689,Annelise,Sentance,Norway,925-1423,asentance@hotmail.es,178860095,u3Hu{$YtynI}0
2241,Veronike,Sentance,Bulgaria,270-4734,vsentance@shaw.ca,806821799,gUk/.l4eU{yJ`
3890,Barde,Sentance,Guinea-Bissau,270-5776,bsentance@web.de,966608243,J@iEBtmngZ/5)((n
5365,Elwin,Sentance,Croatia,908-5322,esentance@web.de,427670983,n!?[py6=5F
5817,Sephira,Sentance,Madagascar,997-8271,ssentance@uol.com.br,951783992,%K'}?|FH=/n_GJ
6157,Forster,Sentance,Cabo Verde,997-4383,fsentance@sky.com,558974605,T4"^]O2SG[
9028,Ryley,Sentance,Sri Lanka,429-4927,rsentance@qq.com,375012049,*hQ9ZF*$
9620,Lennard,Sentance,Togo,908-4662,lsentance@tiscali.co.uk,788999018,O__W6-/YU
9756,Mandie,Sentance,North Macedonia,925-6134,msentance@tiscali.it,148712266,%~14(A+..t5E'v!.
388,Ginevra,Setford,Peru,398-4300,gsetford@frontiernet.net,414892163,JnPw'ft{By=\s.fL
2415,Afton,Setford,Turkey,270-5884,asetford@bluewin.ch,165864641,Lux<B;)Rm$3qq9
3909,Janel,Setford,Niger,997-1262,jsetford@chello.nl,468613374,xmZzPd@
4219,Wallis,Setford,United Arab Emirates,429-8874,wsetford@yahoo.it,359899115,;:paJ\h/Uk
4655,Deonne,Setford,Israel,908-7913,dsetford@optusnet.com.au,578723641,04wR]AKrP
5069,Lynsey,Setford,Brazil,429-9413,lsetford@ntlworld.com,188266281,xc[-md
7049,Merci,Setford,Tonga,219-9159,msetford@hotmail.it,448247429,iY0DV86Ph)B#3
8798,Hedwiga,Setford,Tunisia,925-1016,hsetford@yahoo.es,950785088,nAbnEO`PyN0B~4O
9198,Sharon,Setford,Guinea-Bissau,219-1470,ssetford@yahoo.com,847674123,]Xjno~#G6
2035,Ernesta,Shank,Japan,908-8269,eshank@telenet.be,494797003,0-[J#ucE`Y
2101,Everett,Shank,Cambodia,867-6404,eshank@mail.com,625302859,/nu:XAMJQ]z
2451,Amalle,Shank,Montenegro,867-1121,ashank@gmx.de,436694136,j<`AK0%GY\YQ
3286,Philipa,Shank,Tuvalu,444-9330,pshank@earthlink.net,116689587,E"(WF\@.2aC
3360,Ellis,Shank,Seychelles,270-4827,eshank@home.nl,312316150,(or.{Vt>?kY#G`Ep
4300,Rozelle,Shank,Tonga,209-9079,rshank@sfr.fr,626650285,rK'IS#Nm8sYBb
7505,Kassie,Shank,Poland,997-6395,kshank@hotmail.co.uk,715418486,K:6nLD\SI
7514,Jillane,Shank,Democratic Republic of the Congo,209-7727,jshank@earthlink.net,999076737,1JVsQC
9127,John,Shank,Cuba,444-8742,jshank@yahoo.co.id,366824829,N9!G9_Red(t4/eL'
9532,Monte,Shank,San Marino,867-7147,mshank@bol.com.br,425309051,?ab`cvnl*Vm1
9716,Jayme,Shank,Nauru,997-3340,jshank@gmail.com,851544253,b+Jwf>
792,Libby,Shapera,Nauru,925-2784,lshapera@mail.com,209763185,IU!0qv|
3294,Maisie,Shapera,Equatorial Guinea,270-5904,mshapera@t-online.de,499002194,*-/)^v/
4734,Ruth,Shapera,Tonga,925-8247,rshapera@yahoo.co.in,294376677,*DLSsRLeMj
5955,Cammie,Shapera,Croatia,270-8843,cshapera@yahoo.de,777453015,pmj{k$:7W[M9w0W2
6146,Jodie,Shapera,Slovenia,867-2111,jshapera@cox.net,979572968,k0p#nzt:i
7053,Kristin,Shapera,Vanuatu,867-6837,kshapera@bigpond.com,707168126,<XfyAh.
